zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
39595,30.33448,-88.57587,Pascagoula,MS,Mississippi,True,,,,28059,Jackson,"{""28059"": 100}",Jackson,28059,False,False,America/Chicago
39601,31.56548,-90.47762,Brookhaven,MS,Mississippi,True,,23635.0,34.5,28085,Lincoln,"{""28085"": 90.55, ""28037"": 9.45}",Lincoln|Franklin,28085|28037,False,False,America/Chicago
39629,31.43729,-90.45737,Bogue Chitto,MS,Mississippi,True,,6736.0,16.9,28085,Lincoln,"{""28085"": 100}",Lincoln,28085,False,False,America/Chicago
39630,31.45939,-90.84544,Bude,MS,Mississippi,True,,1101.0,130.1,28037,Franklin,"{""28037"": 100}",Franklin,28037,False,False,America/Chicago
39631,31.07321,-91.09581,Centreville,MS,Mississippi,True,,3442.0,8.4,28157,Wilkinson,"{""28157"": 69.63, ""28005"": 30.37}",Wilkinson|Amite,28157|28005,False,False,America/Chicago
39633,31.287,-91.16663,Crosby,MS,Mississippi,True,,1149.0,4.0,28157,Wilkinson,"{""28157"": 90.18, ""28005"": 9.82}",Wilkinson|Amite,28157|28005,False,False,America/Chicago
39635,31.18432,-90.44859,Fernwood,MS,Mississippi,True,,215.0,571.8,28113,Pike,"{""28113"": 100}",Pike,28113,False,False,America/Chicago
39638,31.22378,-90.99747,Gloster,MS,Mississippi,True,,3451.0,7.2,28005,Amite,"{""28005"": 83.27, ""28157"": 16.73}",Amite|Wilkinson,28005|28157,False,False,America/Chicago
39641,31.35717,-90.17042,Jayess,MS,Mississippi,True,,4566.0,12.5,28077,Lawrence,"{""28077"": 50.89, ""28147"": 40.55, ""28113"": 6.26, ""28085"": 2.3}",Lawrence|Walthall|Pike|Lincoln,28077|28147|28113|28085,False,False,America/Chicago
39643,31.24575,-90.01368,Kokomo,MS,Mississippi,True,,1057.0,10.3,28091,Marion,"{""28091"": 73.77, ""28147"": 26.23}",Marion|Walthall,28091|28147,False,False,America/Chicago
