zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
59842,47.32526,-115.40107,Haugan,MT,Montana,True,,91.0,0.3,30061,Mineral,"{""30061"": 100}",Mineral,30061,False,False,America/Denver
59843,46.84897,-113.01114,Helmville,MT,Montana,True,,295.0,0.3,30077,Powell,"{""30077"": 100}",Powell,30077,False,False,America/Denver
59844,48.00803,-115.9707,Heron,MT,Montana,True,,783.0,4.0,30089,Sanders,"{""30089"": 100}",Sanders,30089,False,False,America/Denver
59845,47.65892,-114.54734,Hot Springs,MT,Montana,True,,1355.0,1.2,30089,Sanders,"{""30089"": 66.98, ""30047"": 17.32, ""30029"": 15.7}",Sanders|Lake|Flathead,30089|30047|30029,False,False,America/Denver
59846,47.14899,-114.50615,Huson,MT,Montana,True,,1236.0,2.3,30063,Missoula,"{""30063"": 100}",Missoula,30063,False,False,America/Denver
59847,46.73105,-114.37782,Lolo,MT,Montana,True,,6005.0,7.7,30063,Missoula,"{""30063"": 94.85, ""16049"": 5.15}",Missoula|Idaho,30063|16049,False,False,America/Denver
59848,47.71526,-114.68162,Lonepine,MT,Montana,True,,108.0,1.4,30089,Sanders,"{""30089"": 100}",Sanders,30089,False,False,America/Denver
59851,46.87215,-113.87348,Milltown,MT,Montana,True,,99.0,108.4,30063,Missoula,"{""30063"": 100}",Missoula,30063,False,False,America/Denver
59853,48.0571,-115.81522,Noxon,MT,Montana,True,,699.0,0.9,30089,Sanders,"{""30089"": 100}",Sanders,30089,False,False,America/Denver
59854,47.26481,-113.18997,Ovando,MT,Montana,True,,155.0,0.1,30077,Powell,"{""30077"": 100}",Powell,30077,False,False,America/Denver
59855,47.60032,-114.11787,Pablo,MT,Montana,True,,675.0,738.5,30047,Lake,"{""30047"": 100}",Lake,30047,False,False,America/Denver
59856,47.38237,-114.73627,Paradise,MT,Montana,True,,526.0,10.5,30089,Sanders,"{""30089"": 100}",Sanders,30089,False,False,America/Denver
59858,46.29584,-113.48371,Philipsburg,MT,Montana,True,,1640.0,0.7,30039,Granite,"{""30039"": 100}",Granite,30039,False,False,America/Denver
59859,47.5205,-114.80396,Plains,MT,Montana,True,,3194.0,1.7,30089,Sanders,"{""30089"": 100}",Sanders,30089,False,False,America/Denver
59860,47.71314,-114.17832,Polson,MT,Montana,True,,10834.0,16.0,30047,Lake,"{""30047"": 100}",Lake,30047,False,False,America/Denver
59863,47.29397,-114.17637,Ravalli,MT,Montana,True,,220.0,11.1,30047,Lake,"{""30047"": 100}",Lake,30047,False,False,America/Denver
59864,47.53324,-114.11741,Ronan,MT,Montana,True,,6757.0,14.0,30047,Lake,"{""30047"": 100}",Lake,30047,False,False,America/Denver
59865,47.33184,-114.0045,Saint Ignatius,MT,Montana,True,,3958.0,9.4,30047,Lake,"{""30047"": 100}",Lake,30047,False,False,America/Denver
59866,47.32207,-115.12329,Saint Regis,MT,Montana,True,,869.0,1.5,30061,Mineral,"{""30061"": 90.51, ""30089"": 9.49}",Mineral|Sanders,30061|30089,False,False,America/Denver
59867,47.4028,-115.54993,Saltese,MT,Montana,True,,53.0,0.9,30061,Mineral,"{""30061"": 100}",Mineral,30061,False,False,America/Denver
59868,47.21401,-113.53535,Seeley Lake,MT,Montana,True,,1963.0,3.0,30063,Missoula,"{""30063"": 95.82, ""30077"": 4.18}",Missoula|Powell,30063|30077,False,False,America/Denver
59870,46.51596,-114.0618,Stevensville,MT,Montana,True,,11305.0,17.1,30081,Ravalli,"{""30081"": 100}",Ravalli,30081,False,False,America/Denver
59871,45.89666,-113.81366,Sula,MT,Montana,True,,268.0,0.3,30081,Ravalli,"{""30081"": 100}",Ravalli,30081,False,False,America/Denver
59872,47.10282,-114.90339,Superior,MT,Montana,True,,2049.0,1.5,30061,Mineral,"{""30061"": 100}",Mineral,30061,False,False,America/Denver
